scanner_folder,image_name,mean_residual,residual_image_path
Canon9000-2\300,s5_78.tif,1.0574302677923697e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_78.tif
Canon9000-2\300,s5_79.tif,1.0612245660013286e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_79.tif
Canon9000-2\300,s5_80.tif,1.0302744612999959e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_80.tif
Canon9000-2\300,s5_81.tif,1.0816768281074474e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_81.tif
Canon9000-2\300,s5_82.tif,1.0624091828503879e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_82.tif
Canon9000-2\300,s5_83.tif,1.0845633369171992e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_83.tif
Canon9000-2\300,s5_84.tif,1.0831877261807676e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_84.tif
Canon9000-2\300,s5_85.tif,1.093009132091538e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_85.tif
Canon9000-2\300,s5_86.tif,1.0757548807305284e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_86.tif
Canon9000-2\300,s5_87.tif,1.0506403214094462e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_87.tif
Canon9000-2\300,s5_88.tif,1.0349458534619771e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_88.tif
Canon9000-2\300,s5_89.tif,1.0482392553967657e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_89.tif
Canon9000-2\300,s5_90.tif,1.078740297089098e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_90.tif
Canon9000-2\300,s5_91.tif,1.0973781172651798e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_91.tif
Canon9000-2\300,s5_92.tif,1.0789511861730716e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_92.tif
Canon9000-2\300,s5_93.tif,1.071024371412932e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_93.tif
Canon9000-2\300,s5_94.tif,1.0916119208559394e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_94.tif
Canon9000-2\300,s5_95.tif,1.1003135114151519e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_95.tif
Canon9000-2\300,s5_96.tif,1.0759140423033386e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_96.tif
Canon9000-2\300,s5_97.tif,9.863560990197584e-08,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_97.tif
Canon9000-2\300,s5_98.tif,1.0191877208853839e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_98.tif
Canon9000-2\300,s5_99.tif,1.0965447927446803e-07,D:\Scanner_Source_Identification\Processed_Results\Canon9000-2\300\residual_s5_99.tif
dataset\epson,150.tif,1.1904376151505858e-07,D:\Scanner_Source_Identification\Processed_Results\dataset\epson\residual_150.tif
dataset\epson,300.tif,1.1893689588760026e-07,D:\Scanner_Source_Identification\Processed_Results\dataset\epson\residual_300.tif
dataset\epson\HP,150.tif,6.36705408396665e-08,D:\Scanner_Source_Identification\Processed_Results\dataset\epson\HP\residual_150.tif
dataset\epson\HP,300.tif,8.025904207897838e-08,D:\Scanner_Source_Identification\Processed_Results\dataset\epson\HP\residual_300.tif
EpsonV370-1\150,s6_1.tif,8.298752618429717e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_1.tif
EpsonV370-1\150,s6_10.tif,8.66082245920552e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_10.tif
EpsonV370-1\150,s6_100.tif,8.647748472867534e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_100.tif
EpsonV370-1\150,s6_11.tif,8.297956810565665e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_11.tif
EpsonV370-1\150,s6_12.tif,8.267920748039614e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_12.tif
EpsonV370-1\150,s6_13.tif,8.475672075292096e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_13.tif
EpsonV370-1\150,s6_14.tif,8.849542609823402e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_14.tif
EpsonV370-1\150,s6_15.tif,7.959079084685072e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_15.tif
EpsonV370-1\150,s6_16.tif,8.337235612998484e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_16.tif
EpsonV370-1\150,s6_17.tif,8.295444331452018e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_17.tif
EpsonV370-1\150,s6_18.tif,8.385273986277753e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_18.tif
EpsonV370-1\150,s6_19.tif,8.44135001898394e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_19.tif
EpsonV370-1\150,s6_20.tif,7.62809122534236e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_20.tif
EpsonV370-1\150,s6_21.tif,9.06175046111457e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_21.tif
EpsonV370-1\150,s6_22.tif,8.351275937457103e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_22.tif
EpsonV370-1\150,s6_28.tif,8.169956799974898e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_28.tif
EpsonV370-1\150,s6_3.tif,8.693177733221091e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_3.tif
EpsonV370-1\150,s6_32.tif,7.965070381033001e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_32.tif
EpsonV370-1\150,s6_33.tif,8.43109546622145e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_33.tif
EpsonV370-1\150,s6_4.tif,7.910978183645057e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_4.tif
EpsonV370-1\150,s6_40.tif,7.843539151508594e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_40.tif
EpsonV370-1\150,s6_41.tif,8.185509159375215e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_41.tif
EpsonV370-1\150,s6_43.tif,8.952906682679895e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_43.tif
EpsonV370-1\150,s6_45.tif,8.57346549310023e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_45.tif
EpsonV370-1\150,s6_46.tif,8.463746326015098e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_46.tif
EpsonV370-1\150,s6_48.tif,7.925109457573853e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_48.tif
EpsonV370-1\150,s6_49.tif,9.07666048988176e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_49.tif
EpsonV370-1\150,s6_5.tif,8.656593308842275e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_5.tif
EpsonV370-1\150,s6_50.tif,8.114585625662585e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_50.tif
EpsonV370-1\150,s6_51.tif,8.748486379772658e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_51.tif
EpsonV370-1\150,s6_52.tif,7.728328910161508e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_52.tif
EpsonV370-1\150,s6_53.tif,8.522636107954895e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_53.tif
EpsonV370-1\150,s6_54.tif,8.32517343951622e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_54.tif
EpsonV370-1\150,s6_55.tif,8.162123776855879e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_55.tif
EpsonV370-1\150,s6_56.tif,7.621179065608885e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_56.tif
EpsonV370-1\150,s6_57.tif,8.910194537747884e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_57.tif
EpsonV370-1\150,s6_58.tif,8.362496828340227e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_58.tif
EpsonV370-1\150,s6_59.tif,8.286525599032757e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_59.tif
EpsonV370-1\150,s6_6.tif,8.682343377586221e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_6.tif
EpsonV370-1\150,s6_60.tif,8.360598258150276e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_60.tif
EpsonV370-1\150,s6_61.tif,8.611937118985225e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_61.tif
EpsonV370-1\150,s6_62.tif,8.158883701980812e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_62.tif
EpsonV370-1\150,s6_63.tif,7.214634933916386e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_63.tif
EpsonV370-1\150,s6_64.tif,7.702851689828094e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_64.tif
EpsonV370-1\150,s6_65.tif,8.579445420764387e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_65.tif
EpsonV370-1\150,s6_66.tif,8.006401230886695e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_66.tif
EpsonV370-1\150,s6_67.tif,7.369595778072835e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_67.tif
EpsonV370-1\150,s6_68.tif,8.569082865506061e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_68.tif
EpsonV370-1\150,s6_69.tif,8.188987976609496e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_69.tif
EpsonV370-1\150,s6_7.tif,8.441338650300168e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_7.tif
EpsonV370-1\150,s6_70.tif,7.823177838872653e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_70.tif
EpsonV370-1\150,s6_71.tif,9.205268725054339e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_71.tif
EpsonV370-1\150,s6_72.tif,8.245319804700557e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_72.tif
EpsonV370-1\150,s6_73.tif,8.196172984753503e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_73.tif
EpsonV370-1\150,s6_74.tif,8.19584329292411e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_74.tif
EpsonV370-1\150,s6_75.tif,8.229210379795404e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_75.tif
EpsonV370-1\150,s6_76.tif,8.079973667918239e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_76.tif
EpsonV370-1\150,s6_77.tif,8.451615940430202e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_77.tif
EpsonV370-1\150,s6_78.tif,8.308165888593066e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_78.tif
EpsonV370-1\150,s6_79.tif,8.587221600464545e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_79.tif
EpsonV370-1\150,s6_8.tif,8.130871265166206e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_8.tif
EpsonV370-1\150,s6_80.tif,8.03648845248972e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_80.tif
EpsonV370-1\150,s6_81.tif,8.130632522806991e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_81.tif
EpsonV370-1\150,s6_82.tif,8.080633051577024e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_82.tif
EpsonV370-1\150,s6_83.tif,8.78021637618076e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_83.tif
EpsonV370-1\150,s6_84.tif,8.232143500208622e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_84.tif
EpsonV370-1\150,s6_85.tif,8.59334932101774e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_85.tif
EpsonV370-1\150,s6_86.tif,8.255165084847249e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_86.tif
EpsonV370-1\150,s6_87.tif,8.427252851106459e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_87.tif
EpsonV370-1\150,s6_88.tif,8.191017286662827e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_88.tif
EpsonV370-1\150,s6_89.tif,8.731137768336339e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_89.tif
EpsonV370-1\150,s6_9.tif,8.684708063810831e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_9.tif
EpsonV370-1\150,s6_90.tif,8.320762390212622e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_90.tif
EpsonV370-1\150,s6_91.tif,8.596850875619566e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_91.tif
EpsonV370-1\150,s6_92.tif,8.578001597925322e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_92.tif
EpsonV370-1\150,s6_93.tif,8.160577635862865e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_93.tif
EpsonV370-1\150,s6_94.tif,8.320307642861735e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_94.tif
EpsonV370-1\150,s6_95.tif,8.971665010903962e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_95.tif
EpsonV370-1\150,s6_96.tif,8.650215477246093e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_96.tif
EpsonV370-1\150,s6_97.tif,8.66087930262438e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_97.tif
EpsonV370-1\150,s6_98.tif,8.201993750844849e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_98.tif
EpsonV370-1\150,s6_99.tif,8.281006103061372e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\150\residual_s6_99.tif
EpsonV370-1\300,s6_1.tif,7.456424100382719e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_1.tif
EpsonV370-1\300,s6_100.tif,7.864309736760333e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_100.tif
EpsonV370-1\300,s6_26.tif,7.718824690527981e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_26.tif
EpsonV370-1\300,s6_28.tif,7.656831257918384e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_28.tif
EpsonV370-1\300,s6_29.tif,7.860597861508722e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_29.tif
EpsonV370-1\300,s6_31.tif,7.389292022708105e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_31.tif
EpsonV370-1\300,s6_32.tif,7.456196726707276e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_32.tif
EpsonV370-1\300,s6_34.tif,7.547725999756949e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_34.tif
EpsonV370-1\300,s6_36.tif,7.689106951147551e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_36.tif
EpsonV370-1\300,s6_38.tif,7.585526873299386e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_38.tif
EpsonV370-1\300,s6_39.tif,7.932840162538923e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_39.tif
EpsonV370-1\300,s6_40.tif,7.479980013158638e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_40.tif
EpsonV370-1\300,s6_41.tif,7.558469405921642e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_41.tif
EpsonV370-1\300,s6_42.tif,7.514609023928642e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_42.tif
EpsonV370-1\300,s6_43.tif,7.847484084777534e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_43.tif
EpsonV370-1\300,s6_44.tif,7.526784884248627e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_44.tif
EpsonV370-1\300,s6_45.tif,7.654693945369218e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_45.tif
EpsonV370-1\300,s6_46.tif,7.547669156338088e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_46.tif
EpsonV370-1\300,s6_47.tif,7.231267318275059e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_47.tif
EpsonV370-1\300,s6_48.tif,7.434869075950701e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_48.tif
EpsonV370-1\300,s6_49.tif,7.914820798760047e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_49.tif
EpsonV370-1\300,s6_50.tif,7.521657607867382e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_50.tif
EpsonV370-1\300,s6_51.tif,7.838957571948413e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_51.tif
EpsonV370-1\300,s6_52.tif,6.986419975874014e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_52.tif
EpsonV370-1\300,s6_53.tif,7.58365104047698e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_53.tif
EpsonV370-1\300,s6_54.tif,7.75331727709272e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_54.tif
EpsonV370-1\300,s6_55.tif,7.313235528272344e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_55.tif
EpsonV370-1\300,s6_56.tif,7.15007217877428e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_56.tif
EpsonV370-1\300,s6_57.tif,7.808216651028488e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_57.tif
EpsonV370-1\300,s6_58.tif,7.791004463797435e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_58.tif
EpsonV370-1\300,s6_59.tif,7.447295047313673e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_59.tif
EpsonV370-1\300,s6_60.tif,7.699509296799079e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_60.tif
EpsonV370-1\300,s6_61.tif,7.741675744910026e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_61.tif
EpsonV370-1\300,s6_62.tif,7.574328719783807e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_62.tif
EpsonV370-1\300,s6_63.tif,6.624725301662693e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_63.tif
EpsonV370-1\300,s6_64.tif,7.107132660166826e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_64.tif
EpsonV370-1\300,s6_65.tif,7.557548542536097e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_65.tif
EpsonV370-1\300,s6_66.tif,7.496180387533968e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_66.tif
EpsonV370-1\300,s6_67.tif,6.717033329550759e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_67.tif
EpsonV370-1\300,s6_68.tif,7.592382189614e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_68.tif
EpsonV370-1\300,s6_69.tif,7.595997431053547e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_69.tif
EpsonV370-1\300,s6_70.tif,7.313042260648217e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_70.tif
EpsonV370-1\300,s6_71.tif,7.974540494615212e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_71.tif
EpsonV370-1\300,s6_72.tif,7.690448455832666e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_72.tif
EpsonV370-1\300,s6_73.tif,7.357800768659217e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_73.tif
EpsonV370-1\300,s6_74.tif,7.692824510741048e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_74.tif
EpsonV370-1\300,s6_75.tif,7.659627954126336e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_75.tif
EpsonV370-1\300,s6_76.tif,7.516484856751049e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_76.tif
EpsonV370-1\300,s6_77.tif,7.515200195484795e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_77.tif
EpsonV370-1\300,s6_78.tif,7.552853276138194e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_78.tif
EpsonV370-1\300,s6_79.tif,7.643598110007588e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_79.tif
EpsonV370-1\300,s6_80.tif,7.489438758057076e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_80.tif
EpsonV370-1\300,s6_81.tif,7.548806024715304e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_81.tif
EpsonV370-1\300,s6_82.tif,7.535084023402305e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_82.tif
EpsonV370-1\300,s6_83.tif,7.790913514327258e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_83.tif
EpsonV370-1\300,s6_84.tif,7.692233339184895e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_84.tif
EpsonV370-1\300,s6_85.tif,7.672662150071119e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_85.tif
EpsonV370-1\300,s6_86.tif,7.707086524533224e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_86.tif
EpsonV370-1\300,s6_87.tif,7.671042112633586e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_87.tif
EpsonV370-1\300,s6_88.tif,7.398193702101707e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_88.tif
EpsonV370-1\300,s6_89.tif,7.858272965677315e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_89.tif
EpsonV370-1\300,s6_90.tif,7.56550662117661e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_90.tif
EpsonV370-1\300,s6_91.tif,7.648873179277871e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_91.tif
EpsonV370-1\300,s6_92.tif,7.715732408541953e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_92.tif
EpsonV370-1\300,s6_93.tif,7.632581855432363e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_93.tif
EpsonV370-1\300,s6_94.tif,7.446419658663217e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_94.tif
EpsonV370-1\300,s6_95.tif,7.88312490840326e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_95.tif
EpsonV370-1\300,s6_96.tif,7.727669526502723e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_96.tif
EpsonV370-1\300,s6_97.tif,7.681137503823265e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_97.tif
EpsonV370-1\300,s6_98.tif,7.371090759988874e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_98.tif
EpsonV370-1\300,s6_99.tif,7.423318493238185e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-1\300\residual_s6_99.tif
EpsonV370-2\150,s7_1.tif,8.176778010238195e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_1.tif
EpsonV370-2\150,s7_100.tif,8.53054871186032e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_100.tif
EpsonV370-2\150,s7_22.tif,8.661470474180533e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_22.tif
EpsonV370-2\150,s7_23.tif,8.446431820630096e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_23.tif
EpsonV370-2\150,s7_24.tif,8.593622169428272e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_24.tif
EpsonV370-2\150,s7_3.tif,8.988934041553875e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_3.tif
EpsonV370-2\150,s7_36.tif,8.582912869314896e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_36.tif
EpsonV370-2\150,s7_37.tif,8.2905103226949e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_37.tif
EpsonV370-2\150,s7_38.tif,8.395102213398786e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_38.tif
EpsonV370-2\150,s7_4.tif,7.98339101493184e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV370-2\150\residual_s7_4.tif
